reg_id,year,number,change,file
PERMEN_HUT_2014_70,2014,70,PERMEN_HUT_2010_19,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1348-2014.json
Permen_Kes_2014_12,2014,12,Permen_Kes_2013_56,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn395-2014.json
Perkab_Kotabaru_2014_01,2014,01,Perkab_Kotabaru_2012_10,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_kota_baru_nomor_1_tahun_2014_11e4ed58ef8c2e068d00313034343535.json
Permen_Kes_2014_34,2014,34,Permen_Kes_2011_1148,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1097-2014.json
Permen_Kominfo_2014_15,2014,15,Permen_Kominfo_2010_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn442-2014.json
Permen_Kominfo_2014_38,2014,38,Permen_Kominfo_2010_01,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1509-2014.json
PERMEN_KOPUKM_2014_12,2014,12,PERMEN_KOPUKM_2014_07,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1785-2014.json
Permen_Hub_2014_12,2014,12,Permen_Hub_2011_58,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn456-2014.json
Permen_Hub_2014_15,2014,15,Permen_Hub_2013_6,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn492-2014.json
Permen_Hub_2014_23,2014,23,Permen_Hub_2010_01,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn898-2014.json
PERMEN_HUB_2014_59,2014,59,PERMEN_HUB_2014_51,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1810-2014.json
Permen_Hub_2014_61,2014,61,Permen_Hub_2013_7,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1818-2014.json
Permen_Hub_2014_73,2014,73,Permen_Hub_2011_51,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1879-2014.json
Permen_Hub_2014_74,2014,74,Permen_Hub_2011_52,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1880-2014.json
Permen_Hub_2014_75,2014,75,Permen_Hub_2011_53,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1881-2014.json
Permen_Hub_2014_77,2014,77,Permen_Hub_2008_25,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1901-2014.json
Permen_Hub_2014_80,2014,80,Permen_Hub_2009_6,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1916-2014.json
Peraturan_Ombudsman_2014_15,2014,15,Peraturan_Ombudsman_2013_13,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn309-2014.json
Permen_Hub_2014_84,2014,84,Permen_Hub_2009_37,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1931-2014.json
Permen_Hub_2014_85,2014,85,Permen_Hub_2012_25,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1932-2014.json
PERMEN_HUB_2014_91,2014,91,PERMEN_HUB_2014_51,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn2011-2014.json
Permen_Perin_2014_17,2014,17,Permen_Perin_2012_70,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn473-2014.json
Permen_Perin_2014_18,2014,18,Permen_Perin_2013_52,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn511-2014.json
Permen_Perin_2014_19,2014,19,Permen_Perin_2013_63,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn531-2014.json
Permen_Perin_2014_20,2014,20,Permen_Perin_2013_22,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn542-2014.json
Permen_Perin_2014_21,2014,21,Permen_Perin_2013_21,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn543-2014.json
Permen_Perin_2014_22,2014,22,Permen_Perin_2012_104,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn544-2014.json
Permen_Perin_2014_23,2014,23,Permen_Perin_2013_36,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn545-2014.json
Permen_Perin_2014_24,2014,24,Permen_Perin_2013_32,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn546-2014.json
Permen_Perin_2014_25,2014,25,Permen_Perin_2013_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn547-2014.json
Permen_Perin_2014_28,2014,28,Permen_Perin_2012_105,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn550-2014.json
Permen_Perin_2014_29,2014,29,Permen_Perin_2013_44,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn637-2014.json
PERMEN_PERIN_5_37,5,37,PERMEN_PERIN_9_46,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn694-2014.json
Permen_Perin_2014_42,2014,42,Permen_Perin_2013_17,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn728-2014.json
PERMEN_PERIN_6_43,6,43,PERMEN_PERIN_2_05,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn729-2014.json
Permen_Perin_2014_44,2014,44,Permen_Perin_2013_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn730-2014.json
Permen_Perin_2014_45,2014,45,Permen_Perin_2012_95,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn731-2014.json
Permen_Perin_2014_46,2014,46,Permen_Perin_2012_94,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn732-2014.json
Permen_Perin_2014_47,2014,47,Permen_Perin_2012_93,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn733-2014.json
Permen_Perin_2014_48,2014,48,Permen_Perin_2014_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn858-2014.json
Permen_Perin_2014_81,2014,81,Permen_Perin_2008_41,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1500-2014.json
PERMEN_NAKERTRANS_2014_16,2014,16,PERMEN_NAKERTRANS_2013_3,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1434-2014.json
Permen_PR_2014_09,2014,09,Permen_PR_2013_04,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn784-2014.json
PERMEN_TAN_3_44,3,44,PERMEN_TAN_12_94,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn428-2014.json
Permen_Naker_2014_24,2014,24,Permen_Nakertrans_2009_10,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1884-2014.json
Permen_Agama_2014_40,2014,40,Permen_Agama_2014_22,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1695-2014.json
PERMEN_DAGRI_2014_67,2014,67,PERMEN_DAGRI_2014_26,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1367-2014.json
Permen_Dagri_2014_76,2014,76,Permen_Dagri_2014_50,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1694-2014.json
PERATURAN_JAGUNG_3_006,3,006,PERATURAN_JAGUNG_01_009,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn453-2014.json
PERMEN_ESDM_2014_20,2014,20,PERMEN_ESDM_2008_32,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn913-2014.json
Peraturan_BMKG_2014_6,2014,6,Peraturan_BMKG_2012_07,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn489-2014.json
PERMEN_AGAMA_2014_21,2014,21,PERMEN_AGAMA_2010_10,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1114-2014.json
PERMEN_DAGRI_2014_55,2014,55,PERMEN_DAGRI_2013_71,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn995-2014.json
Peraturan_BPS_2014_116,2014,116,Peraturan_BPS_2008_7,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn643-2014.json
Permen_ESDM_2014_22,2014,22,Permen_ESDM_2014_12,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1131-2014.json
Permen_Humham_2014_23,2014,23,Permen_Humham_2013_1,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1514-2014.json
Peraturan_PPATK_2014_04,2014,04,Peraturan_PPATK_2013_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn670-2014.json
PERATURAN_BASARNAS_2014_14,2014,14,PERATURAN_BASARNAS_2014_04,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn683-2014.json
Peraturan_Basarnas_2014_15,2014,15,Peraturan_Basarnas_2008_01,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn684-2014.json
PERATURAN_KPU_2014_27,2014,27,PERATURAN_KPU_2014_16,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn747-2014.json
PERATURAN_KPU_2014_28,2014,28,PERATURAN_KPU_2014_17,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn748-2014.json
PERMEN_HUT_2014_53,2014,53,PERMEN_HUT_2008_48,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1209-2014.json
PERMEN_KES_2014_67,2014,67,PERMEN_KES_2014_42,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1511-2014.json
Permen_Naker_2014_27,2014,27,Permen_Nakertrans_2012_19,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn2098-2014.json
Permen_Keu_2014_77,2014,77,Permen_Keu_2013_202,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn577-2014.json
Permen_Keu_2014_163,2014,163,Permen_Keu_2009_237,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1142-2014.json
PERMEN_KEU_20142_169,20142,169,PERMEN_KEU_2014_133,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1174-2014.json
PERMEN_KEU_2014_191,2014,191,PERMEN_KEU_2013_16,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1457-2014.json
Permen_Keu_2014_192,2014,192,Permen_Keu_2011_130,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1470-2014.json
Permen_Keu_2014_203,2014,203,Permen_Keu_2014_189,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1534-2014.json
Permen_Keu_2014_206,2014,206,Permen_Keu_2012_168,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1895-2014.json
Permen_Keu_2014_224,2014,224,Permen_Keu_2013_65,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1948-2014.json
Permen_Keu_2014_232,2014,232,Permen_Keu_2014_84,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1941-2014.json
Permen_Keu_2014_235,2014,235,Permen_Keu_2014_1,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1944-2014.json
Permen_Keu_2014_236,2014,236,Permen_Keu_2013_202,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1945-2014.json
Permen_Keu_2014_237,2014,237,Permen_Keu_2011_246,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1949-2014.json
Permen_Kominfo_2014_24,2014,24,Permen_Kominfo_2013_21,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1075-2014.json
Permen_Kominfo_2014_28,2014,28,Permen_Kominfo_2009_08,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1277-2014.json
Permen_LHK_2014_95,2014,95,Permen_Hut_2014_43,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1992-2014.json
Permen_LHK_2014_96,2014,96,Permen_Hut_2013_13,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn2021-2014.json
PERMEN_PAREKRAF_2014_7,2014,7,PERMEN_PAREKRAF_2014_1,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn930-2014.json
Permen_Parekraf_2014_8,2014,8,Permen_Parekraf_2014_4,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn931-2014.json
Permen_Par_2014_4,2014,4,Permen_Budpar_2008_55,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn2005-2014.json
PERMEN_PU_2014_07,2014,07,PERMEN_PU_2011_07,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1235-2014.json
Permen_PU_2014_15,2014,15,Permen_PU_2005_295,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1741-2014.json
PERMEN_PU_2014_18,2014,18,PERMEN_PU_2013_15,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1812-2014.json
Permen_PUPR_2014_23,2014,23,Permen_PU_2007_4,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn2054-2014.json
Permen_PUPR_2014_19,2014,19,Permen_PU_2011_08,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1843-2014.json
PERMEN_PANRB_2014_19,2014,19,PERMEN_PANRB_2010_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1613-2014.json
PERMEN_PANRB_2014_20,2014,20,PERMEN_PANRB_2011_15,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1614-2014.json
Perkab_Rokan_Hilir_2014_5,2014,5,Perda_2007_02,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_rokan_hilir_nomor_5_tahun_2014_11e568bb4bf6debaa627313130383534.json
Permen_Dikbud_2014_13,2014,13,Permen_Dikbud_2013_100,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn247-2014.json
Permen_Dikbud_2014_25,2014,25,Permen_Dikbud_2012_1,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn459-2014.json
PERMEN_DIKBUD_2014_41,2014,41,PERMEN_DIKBUD_2012_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn724-2014.json
PERMEN_DIKBUD_2014_43,2014,43,PERMEN_DIKBUD_2014_2,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn726-2014.json
Permen_Dikbud_2014_73,2014,73,Permen_Dikbud_2013_55,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1037-2014.json
PERMEN_DIKBUD_2014_76,2014,76,PERMEN_DIKBUD_2013_101,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1129-2014.json
Permen_Dag_2014_35,2014,35,Permen_Dag_2013_29,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn927-2014.json
Permen_Dag_2014_36,2014,36,Permen_Dag_2012_83,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn934-2014.json
Permen_Dag_2014_37,2014,37,Permen_Dag_2012_02,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn939-2014.json
Permen_Dag_2014_48,2014,48,Permen_Dag_2012_82,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1196-2014.json
Permen_Dag_2014_49,2014,49,Permen_Dag_2014_39,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1197-2014.json
Permen_Dag_2014_47,2014,47,Permen_Dag_2007_14,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1201-2014.json
Permen_Dag_2014_56,2014,56,Permen_Dag_2013_70,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1342-2014.json
Permen_Dag_2014_57,2014,57,Permen_Dag_2012_53,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1343-2014.json
Permen_Dag_2014_58,2014,58,Permen_Dag_2013_07,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1344-2014.json
Permen_Dag_2014_72,2014,72,Permen_Dag_2014_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1588-2014.json
Permen_Dag_2014_73,2014,73,Permen_Dag_2012_83,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1701-2014.json
Permen_Dag_2014_75,2014,75,Permen_Dag_2009_44,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1702-2014.json
Permen_Dag_2014_95,2014,95,Permen_Dag_2013_46,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1990-2014.json
Permen_Kominfo_2014_27,2014,27,Permen_Kominfo_2012_18,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1176-2014.json
Permen_Keu_2014_147,2014,147,Permen_Keu_2013_229,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn979-2014.json
Permen_Bappenas_2014_3,2014,3,Permen_Bappenas_2007_005,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn785-2014.json
PERMEN_BAPPENAS_2014_4,2014,4,PERMEN_BAPPENAS_2010_1,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn786-2014.json
Permen_Bappenas_2014_10,2014,10,Permen_Bappenas_2013_3,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1616-2014.json
PERMEN_DIKBUD_2014_91,2014,91,PERMEN_DIKBUD_2014_2,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1336-2014.json
Permen_Dikbud_2014_140,2014,140,Permen_Dikbud_2012_34,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1671-2014.json
PERMEN_HUB_2014_21,2014,21,PERMEN_HUB_2011_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn981-2014.json
PERMEN_HUB_2014_38,2014,38,PERMEN_HUB_2011_57,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1315-2014.json
Permen_Hub_2014_79,2014,79,Permen_Hub_2014_10,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1912-2014.json
Perkab_Kuningan_2014_8,2014,8,Perkab_Kuningan_2009_09,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_kuningan_nomor_8_tahun_2014_11e57c7e962cb35cb4ad313434343433.json
Perprov_Kalteng_2014_1,2014,1,Perda_2008_8,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_provinsi_kalimantan_tengah_nomor_1_tahun_2014_11e57d419b37cc6a8352313430303433.json
PERKAB_KUNINGAN_2014_4,2014,4,PERKAB_KUNINGAN_2008_18,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_kuningan_nomor_4_tahun_2014_11e57d477728f348a719313434323339.json
Perkab_Indramayu_2014_15,2014,15,Perkab_Indramayu_2008_9,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_indramayu_nomor_15_tahun_2014_11e58e60a869ea788799303835353439.json
Perkab_Indramayu_2014_4,2014,4,Perkab_Indramayu_2011_7,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_indramayu_nomor_4_tahun_2014_11e58e6324b752f8a02c303931333337.json
Perkab_Indramayu_2014_2,2014,2,Perkab_Indramayu_2008_8,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_indramayu_nomor_2_tahun_2014_11e58e6457669b9a9a0c303932323131.json
Perkab_Bandung_2014_18,2014,18,Perkab_Bandung_2012_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_badung_nomor_18_tahun_2014_11e591b6eb484acabdb2313435303532.json
Perkab_Bandung_2014_16,2014,16,Perkab_Bandung_2012_29,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_badung_nomor_16_tahun_2014_11e591b77a038766a785313435343531.json
Perkab_Bandung_2014_13,2014,13,Perda_2011_13,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_badung_nomor_13_tahun_2014_11e591b89bfe847895a0313530323538.json
PERKAB_BANDUNG_2014_6,2014,6,PERKAB_BANDUNG_2004_8,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_badung_nomor_6_tahun_2014_11e5924af3924a66b1ad303833303331.json
Perkab_Bandung_2014_5,2014,5,Perda_2011_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_badung_nomor_5_tahun_2014_11e5924b1e540a288473303833313433.json
Perkab_Bantul_2014_09,2014,09,Perkab_Bantul_2011_6,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_bantul_nomor_9_tahun_2014_tahun_2014_11e6c5b1106a96f090b2313330343535.json
Perkab_Bantul_2014_10,2014,10,Perkab_Bantul_2008_26,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_bantul_nomor_10_tahun_2014_tahun_2014_11e6c5b1107770909e96313330343535.json
Perkab_Bantul_2014_12,2014,12,Perkab_Bantul_2012_14,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_bantul_nomor_12_tahun_2014_tahun_2014_11e6c5b110808740b643313330343535.json
Perkab_Bantul_2014_13,2014,13,Perkab_Bantul_2011_14,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_bantul_nomor_13_tahun_2014_tahun_2014_11e6c5b1108852a0a273313330343535.json
Perkab_Bantul_2014_15,2014,15,Perkab_Bantul_2012_13,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_bantul_nomor_15_tahun_2014_tahun_2014_11e6c5b110cb2520ac87313330343536.json
Permen_Dag_2013_72,2013,72,Permen_Dag_2012_47,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn2-2014.json
Permen_Dag_2009_73,2009,73,Permen_Dag_2012_48,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn3-2014.json
Permen_PANRB_2013_46,2013,46,Permen_PANRB_2013_17,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn151-2014.json
Permen_PU_2013_14,2013,14,Permen_PU_2011_07,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn326-2014.json
Permen_Perin_2014_30,2014,30,Permen_Perin_2012_116,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn638-2014.json
Peraturan_BPOM_2014_8,2014,8,Peraturan_BPOM_2013_28,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1010-2014.json
Peraturan_BPS_2014_150,2014,150,Peraturan_BPS_2009_1,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1049-2014.json
Permen_Kominfo_2014_26,2014,26,Permen_Kominfo_2013_32,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1175-2014.json
Peraturan_BPKP_2014_14,2014,14,Peraturan_BPKP_2014_10,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1261-2014.json
PERATURAN_BATAN_2014_11,2014,11,PERATURAN_BATAN_2012_205,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1360-2014.json
Peraturan_Basarnas_2014_20,2014,20,Peraturan_Basarnas_2012_19,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1390-2014.json
Permen_Hub_2014_55,2014,55,Permen_Hub_2011_91,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1574-2014.json
Permen_Han_2013_73,2013,73,Permen_Han_2013_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1635-2014.json
Permen_Keu_2014_208,2014,208,Permen_Keu_2013_171,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1777-2014.json
PERMEN_LHK_2014_94,2014,94,PERMEN_HUT_2013_12,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1820-2014.json
PERATURAN_BPOM_2014_16,2014,16,PERATURAN_BPOM_2011_03,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1825-2014.json
PERATURAN_BKN_2014_35,2014,35,PERATURAN_BKN_2009_1,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1833-2014.json
Peraturan_BNN_2014_15,2014,15,Peraturan_BNN_2013_2,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn1889-2014.json
Peraturan_Batan_2014_17,2014,17,Peraturan_Batan_2005_396,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2014/bn2036-2014.json
PERKAB_BANGKA_TENGAH_2014_8,2014,8,PERDA_2012_3,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_bangka_tengah_nomor_8_tahun_2014_11e77112f0f413ea89f3313532363232.json
Perkab_Bangka_Tengah_2014_9,2014,9,Perda_2011_47,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2014/perda_kabupaten_bangka_tengah_nomor_9_tahun_2014_11e771132c071e50a268313532383031.json
